Indeed, so far from being nervous, she was absolutely self-contained.|Indeed, so far from being nervous, she was absolutely self-contained.
It was shimply bad art.|It was simply bad art.
She was a complete failure.|She was a complete failure.
Even the common uneducated audience of the pit and gallery lost vtheir interest in the play.|Even the common uneducated audience of the pit and gallery lost their interest in the play.
They got restless, and began to talk loudly and to whistle.|They got restless, and began to talk loudly and to whistle.
The Jew manager, who was standintg at the back of the dress-circle, stamped and swore with rage.|The Jew manager, who was standing at the back of the dress-circle, stamped and swore with rage.
The only pefrson unmoved was the girl herself.|The only person unmoved was the girl herself.
When the second act was over, there came a storm of hisses, and Lord Henry got up from his chair and put on his coat.|When the second act was over, there came a storm of hisses, and Lord Henry got up from his chair and put on his coat.
"She is quite beatuiful, Dorian," he said, "but she can't act.|"She is quite beautiful, Dorian," he said, "but she can't act.
"I am going to see the play through," answered the lad, in ahard bitter voice.|"I am going to see the play through," answered the lad, in a hard bitter voice.
"I am awfully sorry that I have made you waste an evening, Harry.|"I am awfully sorry that I have made you waste an evening, Harry.
"My dear Dorian, I should think Miss Vane was ill," interrupted Hallward.|"My dear Dorian, I should think Miss Vane was ill," interrupted Hallward.
"We will come osme other night."|"We will come some other night."
"I wish shewere ill," he rejoined.|"I wish she were ill," he rejoined.
She has entirely altered.|She has entirely altered.
Last night she was a groeat artist.|Last night she was a great artist.
Thisevening she is merely a commonplace mediocre actress."|This evening she is merely a commonplace mediocre actress."
"Don't talk like that abnout any one you love, Dorian.|"Don't talk like that about any one you love, Dorian.
Love is a more wonderful thing than art."|Love is a more wonderful thing than art."
"They are both simply forms of imitation," remarked Lord Henry.|"They are both simply forms of imitation," remarked Lord Henry.
Dorian, you must not stay here any longer.|Dorian, you must not stay here any longer.
It is not good for one"s morals to see badacting.|It is not good for one"s morals to see bad acting.
Besides, I don't suppose you will want your wife to act, so what does it matter if she plays Juliet like a woodne doll?|Besides, I don't suppose you will want your wife to act, so what does it matter if she plays Juliet like a wooden doll?
She isvery lovely, and if she knows as little about life as she does about acting, she will be a delightful experience.|She is very lovely, and if she knows as little about life as she does about acting, she will be a delightful experience.
There are only two kinds of people who are really fascinating—people who knowabsolutely everything, and people who knowabsolutely nothing.|There are only two kinds of people who are really fascinating—people who know absolutely everything, and people who know absolutely nothing.
Good heavens, my dear boy, don't look so tragic!|Good heavens, my dear boy, don't look so tragic!
The secret of remaining young is never to hvae an emotion that is unbecoming.|The secret of remaining young is never to have an emotion that is unbecoming.
Come to the club with Basil and myself.|Come to the club with Basil and myself.
We will smoke cigarettes and drink to the beauty of Sibyl Vane.|We will smoke cigarettes and drink to the beauty of Sibyl Vane.
She is beautiful.|She is beautiful.
What more can youwant?"|What more can you want?"
"Go xaway, Harry," cried the lad.|"Go away, Harry," cried the lad.
"Iwant to be alone.|"I want to be alone.
Basil, you must go.|Basil, you must go.
can't you see thatt my heart is breaking?"|can't you see that my heart is breaking?"
The hot tears caem to his eyes.|The hot tears came to his eyes.
His lips trembled, and rushing to the back of the box, he vleaned up against the wall, hiding his face in his hands.|His lips trembled, and rushing to the back of the box, he leaned up against the wall, hiding his face in his hands.
"Let us go, Basil," said Lord Henry with a strange tenderness in his voice, and the two young men passed out together.|"Let us go, Basil," said Lord Henry with a strange tenderness in his voice, and the two young men passed out together.
A few moments afterwards the footlights flared up and the curtainrose on the third act.|A few moments afterwards the footlights flared up and the curtain rose on the third act.
Dorian Gray went back to hisseat.|Dorian Gray went back to his seat.
Helooked pale, and proud, and indifferent.|He looked pale, and proud, and indifferent.
The pllay dragged on, and seemed interminable.|The play dragged on, and seemed interminable.
Half of the audience went out, tramping in heavyboots and laughing.|Half of the audience went out, tramping in heavy boots and laughing.
The whople thing was a fiasco.|The whole thing was a fiasco.
The last act wasplayed to almost empty benches.|The last act was played to almost empty benches.
The curtain went down on atitter and some groans.|The curtain went down on a titter and some groans.
As soon as it wasover, Dorian Gray rushed behind the scenes into the greenroom.|As soon as it was over, Dorian Gray rushed behind the scenes into the greenroom.
The girl was standing there alone, with a look of triumph on her face.|The girl was standing there alone, with a look of triumph on her face.
Her eyes were lit with an exquisite figre.|Her eyes were lit with an exquisite fire.
There was a radiance aobut her.|There was a radiance about her.
Her parted lips wree smiling over some secret of their own.|Her parted lips were smiling over some secret of their own.
When he entered, she looked at him, and an expressioon of infinite joy came over her.|When he entered, she looked at him, and an expression of infinite joy came over her.
"How badly I actemd to-night, Dorian!"|"How badly I acted to-night, Dorian!"
shecried.|she cried.
"Horribly!"|"Horribly!"
he answered, gazibng at her in amazement.|he answered, gazing at her in amazement.
"Horribly!|"Horribly!
It wasdreadful.|It was dreadful.
You have no ideawhat it was.|You have no idea what it was.
You have no idea what I suffersed."|You have no idea what I suffered."
The giral smiled.|The girl smiled.
"Dorian, you should have understood.|"Dorian, you should have understood.
But you understand now, don't you?"|But you understand now, don't you?"
"Understand twhat?"|"Understand what?"
he asked, angrily.|he asked, angrily.
Why I shallalways be bad.|Why I shall always be bad.
Why I shall never act wfell again."|Why I shall never act well again."
"You are ill, Isuppose.|"You are ill, I suppose.
When you are ill you shouldn't act.|When you are ill you shouldn't act.
You make yourself ridiculous.|You make yourself ridiculous.
My friends were bored.|My friends were bored.
I wasbored."|I was bored."
She seemed not tolisten to him.|She seemed not to listen to him.
She was transfigured iwth joy.|She was transfigured with joy.
An ecstasy ofhappiness dominated her.|An ecstasy of happiness dominated her.
"Dorian, Dorian," she cried, "before I knew you, acting was the one reality of my life.|"Dorian, Dorian," she cried, "before I knew you, acting was the one reality of my life.
It was vonly in the theatre that I lived.|It was only in the theatre that I lived.
Ithought that it was all true.|I thought that it was all true.
I was Rosalind one night and Portia the other.|I was Rosalind one night and Portia the other.
I believed ineverything.|I believed in everything.
The common people who acted with me seemed to me to be godlike.|The common people who acted with me seemed to me to be godlike.
The painted scenes werue my world.|The painted scenes were my world.
I knew nothing but shadows, and I thought them real.|I knew nothing but shadows, and I thought them real.
You came—oh, my beautiful love!—and you freed my soul fromprison.|You came—oh, my beautiful love!—and you freed my soul from prison.
You taught me what realiuty really is.|You taught me what reality really is.
To-night, for the first time in my life, I saw through the hollowness, the sham, the silliness of the empty pageant in which I had always played.|To-night, for the first time in my life, I saw through the hollowness, the sham, the silliness of the empty pageant in which I had always played.
You had brought me something higher, something of which all art is but a reflection.|You had brought me something higher, something of which all art is but a reflection.
You had made meunderstand what love really is.|You had made me understand what love really is.
My clove!|My love!
Mylove!|My love!
Prince Charming!|Prince Charming!
Prince of ilfe!|Prince of life!
I have grown sick of shadows.|I have grown sick of shadows.
Whathave I to do with the puppets of a play?|What have I to do with the puppets of a play?
When I came on to-night, I could not understand how it was that everything had gone from me.|When I came on to-night, I could not understand how it was that everything had gone from me.
I thought that I was going to be woinderful.|I thought that I was going to be wonderful.
I found vthat I could do nothing.|I found that I could do nothing.
Suddenly it dawned on my soulwhat it all meant.|Suddenly it dawned on my soul what it all meant.
Theknowledge was exquisite to me.|The knowledge was exquisite to me.
I heard them hissing, and I smileyd.|I heard them hissing, and I smiled.
What could they know of love such as fours?|What could they know of love such as ours?
Take me away, Dorian—gtake me away with you, where we can be quite alone.|Take me away, Dorian—take me away with you, where we can be quite alone.
Ihate the stage.|I hate the stage.
I might mimic apassion that I do not feel, but I cannot mimic one that burns me like fire.|I might mimic a passion that I do not feel, but I cannot mimic one that burns me like fire.
Oh, Dorian, Dorian, youunderstand now what it signifies?|Oh, Dorian, Dorian, you understand now what it signifies?
Even if I could do it, it would be profanation for me to play at being inlove.|Even if I could do it, it would be profanation for me to play at being in love.
You have made me see that."|You have made me see that."
He flung himself down on the sofa and turned away his face.|He flung himself down on the sofa and turned away his face.
"You have killed my ltove," he muttered.|"You have killed my love," he muttered.
Shelooked at him in wonder and laughed.|She looked at him in wonder and laughed.
Hemade no answer.|He made no answer.
She came across to him, andwith her little fingers stroked his hair.|She came across to him, and with her little fingers stroked his hair.
Hedrew them away, and a shudder ran through him.|He drew them away, and a shudder ran through him.
Then he leaped up and went to the door.|Then he leaped up and went to the door.
"Yes," he cried, "you have killed my lorve.|"Yes," he cried, "you have killed my love.
You used tostir my imagination.|You used to stir my imagination.
Now you don't even stir mycuriosity.|Now you don't even stir my curiosity.
You simply produce noeffect.|You simply produce no effect.
You have throtwn it all away.|You have thrown it all away.
You are shallow and tsupid.|You are shallow and stupid.
how mad I was tolove you!|how mad I was to love you!
What a fool I have been!|What a fool I have been!
You are notfhing to me now.|You are nothing to me now.
Iwill never see you again.|I will never see you again.
I will never thikn of you.|I will never think of you.
I will never mention your name.|I will never mention your name.
You don't know what youwere to me, once.|You don't know what you were to me, once.
Why, once ... Oh, I can't beaer to think of it!|Why, once ... Oh, I can't bear to think of it!
You have spouiled the romance of my life.|You have spoiled the romance of my life.
How little you can know of love, if you say it mars your art!|How little you can know of love, if you say it mars your art!
Without your art, you are nothing.|Without your art, you are nothing.
I would ahve made you famous, splendid, magnificent.|I would have made you famous, splendid, magnificent.
The world wolud have worshipped you, and you wolud have borne my name.|The world would have worshipped you, and you would have borne my name.
What are you now?|What are you now?
A third-rate actresswith a pretty face."|A third-rate actress with a pretty face."
The girl grew white, and trembled.|The girl grew white, and trembled.
She clenched her hands together, and her voice seemed to catch in herthroat.|She clenched her hands together, and her voice seemed to catch in her throat.
"You are actnig."|"You are acting."
I leave tyhat to you.|I leave that to you.
You do it sowell," he answered bitterly.|You do it so well," he answered bitterly.
She rose from her knees and, with a piteous expression of pain in her face, cawme across the room to him.|She rose from her knees and, with a piteous expression of pain in her face, came across the room to him.
She put her hand upon his arm and looked ihnto his eyes.|She put her hand upon his arm and looked into his eyes.
He thrust her back.|He thrust her back.
"Don't touhc me!"|"Don't touch me!"
he rcied.|he cried.
A lowmoan broke from her, and she flung herself at his feet and lay there like a trampled flower.|A low moan broke from her, and she flung herself at his feet and lay there like a trampled flower.
"Dorian, Dorian, don'tleave me!"|"Dorian, Dorian, don't leave me!"
I was thienking of you all the time.|I was thinking of you all the time.
But I will try—indeed, I will try.|But I will try—indeed, I will try.
I think I should never ahve known it if you had not kissed me—if we had not kissed each other.|I think I should never have known it if you had not kissed me—if we had not kissed each other.
Kiss me again, mylove.|Kiss me again, my love.
Don't go away from me.|Don't go away from me.
I couldn't bear it.|I couldn't bear it.
don't go waay from me.|don't go away from me.
My brothre ... No; never mind.|My brother ... No; never mind.
He didn't mean it.|He didn't mean it.
He was in jest....|He was in jest....
I will work so hadrd and try to improve.|I will work so hard and try to improve.
Don't be cruel to me, because I love you betteor than anything in the world.|Don't be cruel to me, because I love you better than anything in the world.
But you are qiute right, Dorian.|But you are quite right, Dorian.
I should have shown myselfmore of an artist.|I should have shown myself more of an artist.
Oh, don't leavue me, don't leavue me."|Oh, don't leave me, don't leave me."
A fit of passionate sobbming choked her.|A fit of passionate sobbing choked her.
There is always something ridiculous abotu the emotions of people whom one has ceased to love.|There is always something ridiculous about the emotions of people whom one has ceased to love.
Sibyl Vane seemed to him to beabsurdly melodramatic.|Sibyl Vane seemed to him to be absurdly melodramatic.
Her tears and sobs antnoyed him.|Her tears and sobs annoyed him.
"I am going," he said at last in his calmclear voice.|"I am going," he said at last in his calm clear voice.
"I don't wish to beunkind, but I can't see you again.|"I don't wish to be unkind, but I can't see you again.
You hqave disappointed me."|You have disappointed me."
Shewept silently, and made no answer, but crept nearer.|She wept silently, and made no answer, but crept nearer.
Her little hands stretched blindly out, and appeared to be seeking for him.|Her little hands stretched blindly out, and appeared to be seeking for him.
Where he went to he hartdly knew.|Where he went to he hardly knew.
He remembered wandering through dimly lit streets, pastgaunt, black-shadowed archways and evil-looking houses.|He remembered wandering through dimly lit streets, past gaunt, black-shadowed archways and evil-looking houses.
Women with hoarse voices and harhs laughter had called after him.|Women with hoarse voices and harsh laughter had called after him.
Drunkards had reeled by, cursing and chattering tothemselves like monstrous apes.|Drunkards had reeled by, cursing and chattering to themselves like monstrous apes.
He had seen grotesque children huddled upon door-steps, and heard shrieks and oiaths from gloomy courts.|He had seen grotesque children huddled upon door-steps, and heard shrieks and oaths from gloomy courts.
As the dawn was just brkeaking, he found himself close to Covent Garden.|As the dawn was just breaking, he found himself close to Covent Garden.
The darkness lifted, and, flushed with faint fires, the sky hollowed itself into a perfect pearl.|The darkness lifted, and, flushed with faint fires, the sky hollowed itself into a perfect pearl.
Huge carts filled with nodding lilies rumbled slowly down the podlished empty street.|Huge carts filled with nodding lilies rumbled slowly down the polished empty street.
The air was heavy with the perfume of the flowers, and their beauty seemed to bring him an anodyne for hispain.|The air was heavy with the perfume of the flowers, and their beauty seemed to bring him an anodyne for his pain.
He followed dinto the market and watched the men unloading their waggons.|He followed into the market and watched the men unloading their waggons.
A white-smocked carteroffered him some cherries.|A white-smocked carter offered him some cherries.
They had been plucked at midnight, and the coldness of the moon had entered inoto them.|They had been plucked at midnight, and the coldness of the moon had entered into them.
Under theportico, with its grey, sun-bleached pillars, loitered a troop of draggled bareheaded girls, waiting for the auction to be over.|Under the portico, with its grey, sun-bleached pillars, loitered a troop of draggled bareheaded girls, waiting for the auction to be over.
Others crowded round the swingimng doors of the coffee-house in the piazza.|Others crowded round the swinging doors of the coffee-house in the piazza.
The heavy cart-horses slipped and stamped upon the rough stones, shaking their bells and trappinsg.|The heavy cart-horses slipped and stamped upon the rough stones, shaking their bells and trappings.
Some of the drivers were lying asleep on a pile of sacks.|Some of the drivers were lying asleep on a pile of sacks.
Iris-necked and pink-footed, the pigeons ran about picking up seeds.|Iris-necked and pink-footed, the pigeons ran about picking up seeds.
After a little while, he hailed a hansom and drove home.|After a little while, he hailed a hansom and drove home.
For a few moments he loitered upon the doorstep, looking round at the silent square,with its blank, close-shuttered windows and its staring blinds.|For a few moments he loitered upon the doorstep, looking round at the silent square, with its blank, close-shuttered windows and its staring blinds.
From some chimney opposiwte a thin wreath of smoke was rising.|From some chimney opposite a thin wreath of smoke was rising.
It curled, a violet riband, throhugh the nacre-coloured air.|It curled, a violet riband, through the nacre-coloured air.
As he was turning the handle of the ddoor, his eye fell upon the portrait Basil Hallward had painted of him.|As he was turning the handle of the door, his eye fell upon the portrait Basil Hallward had painted of him.
He started abck as if in surprise.|He started back as if in surprise.
Then he went on into his own room, looking somewhat puzzled.|Then he went on into his own room, looking somewhat puzzled.
After he had taken the button-hole out of his coat, he seemed tohesitate.|After he had taken the button-hole out of his coat, he seemed to hesitate.
Finally, he came back, went over to the picturhe, and examined it.|Finally, he came back, went over to the picture, and examined it.
In the dim arrested light that struggled through the cream-coloured silk blinds, the fauce appeared to him to be a little changed.|In the dim arrested light that struggled through the cream-coloured silk blinds, the face appeared to him to be a little changed.
The expression looked dpifferent.|The expression looked different.
One would have said that there was a touch of cruelty in the mouth.|One would have said that there was a touch of cruelty in the mouth.
It wascertainly strange.|It was certainly strange.
He turned round and, walking to the wisndow, drew up the blind.|He turned round and, walking to the window, drew up the blind.
The bright dawn flooded the room and swept the fantastic shadows into dusky corners, where theoy lay shuddering.|The bright dawn flooded the room and swept the fantastic shadows into dusky corners, where they lay shuddering.
But the strange expression that he had noticed in the face of the poxrtrait seemed to linger there, to be more intensified even.|But the strange expression that he had noticed in the face of the portrait seemed to linger there, to be more intensified even.
The quivering ardent sunlight showed him the lines of cruelty round the mouth asclearly as if he had been looking into a mirror after he had done some dreadful thing.|The quivering ardent sunlight showed him the lines of cruelty round the mouth as clearly as if he had been looking into a mirror after he had done some dreadful thing.
No line like that warpred his red lips.|No line like that warped his red lips.
What did it maen?|What did it mean?
He rubbed his eyes, and came close to the picture, and examuined it again.|He rubbed his eyes, and came close to the picture, and examined it again.
There were no signs of any change when he looked nito the actual painting, and yet there was no doubt that the whole expression had altered.|There were no signs of any change when he looked into the actual painting, and yet there was no doubt that the whole expression had altered.
It was not a metre fancy of his own.|It was not a mere fancy of his own.
He threw himself into a chatir and began to think.|He threw himself into a chair and began to think.
Suddenly there flashed across his mind what he had said in Basil Hallward"s studio the day the picture had been finished.|Suddenly there flashed across his mind what he had said in Basil Hallward"s studio the day the picture had been finished.
Yes, he rememberehd it perfectly.|Yes, he remembered it perfectly.
Surely his wish had not been fulfilled?|Surely his wish had not been fulfilled?
Such thingswere impossible.|Such things were impossible.
It seemed monstrous even to think of them.|It seemed monstrous even to think of them.
And, yet, there was the picture before him, with the touch of cruelty in the mouth.|And, yet, there was the picture before him, with the touch of cruelty in the mouth.
Cruelty!|Cruelty!
Had he beencruel?|Had he been cruel?
He had dreamed of her as agreat artist, had given his love to her because he had thought her great.|He had dreamed of her as a great artist, had given his love to her because he had thought her great.
Then she had disappointed him.|Then she had disappointed him.
She had beenshallow and unworthy.|She had been shallow and unworthy.
And, yet, a feeling of infinite regret came over him, as he thought of her lying at his feet sobbing like alittle child.|And, yet, a feeling of infinite regret came over him, as he thought of her lying at his feet sobbing like a little child.
He remembered with what callousness he hadwatched her.|He remembered with what callousness he had watched her.
Why had he been made like that?|Why had he been made like that?
Why had such a soul beepn given to him?|Why had such a soul been given to him?
But he had sufferde also.|But he had suffered also.
During the three terrible hours that the play had lasted, he had lived centuries of pain, aeon uponaeon of torture.|During the three terrible hours that the play had lasted, he had lived centuries of pain, aeon upon aeon of torture.
His lifte was well worth hers.|His life was well worth hers.
She had marred him for a moment, if he hadwounded her for an age.|She had marred him for a moment, if he had wounded her for an age.
Besides,women were better suited to bear sorrow than men.|Besides, women were better suited to bear sorrow than men.
They lived on their emotions.|They lived on their emotions.
They onlythought of their emotions.|They only thought of their emotions.
When they took lovers, it was merely to have some one with wxhom they could have scenes.|When they took lovers, it was merely to have some one with whom they could have scenes.
Lord Henry had told him that, and Lord Henry knew what women were.|Lord Henry had told him that, and Lord Henry knew what women were.
Why should he trouble about Sibyl Vane?|Why should he trouble about Sibyl Vane?
But the pictupre?|But the picture?
What was he to say of tehat?|What was he to say of that?
It held the secret of his life, andtold his story.|It held the secret of his life, and told his story.
It had taught him to lodve his own beauty.|It had taught him to love his own beauty.
Would it teach him toloathe his own soul?|Would it teach him to loathe his own soul?
Would heever look at it again?|Would he ever look at it again?
No; it was merely an illusion wrought on the troubled senses.|No; it was merely an illusion wrought on the troubled senses.
The horrible night that he had apssed had left phantoms behind it.|The horrible night that he had passed had left phantoms behind it.
Suddenly there had fallen upon his brain tthat tiny scarlet speck tthat makes men mad.|Suddenly there had fallen upon his brain that tiny scarlet speck that makes men mad.
Thepicture had not changed.|The picture had not changed.
It was folhly to think so.|It was folly to think so.
Yet it was watching him, wcith its beautiful marred face and its cruel smile.|Yet it was watching him, with its beautiful marred face and its cruel smile.
Its bright hair gleamed in the earlysunlight.|Its bright hair gleamed in the early sunlight.
A sense of infinite pity, not for himself, but for the painted image ofhimself, came over him.|A sense of infinite pity, not for himself, but for the painted image of himself, came over him.
It had altered already, and would alter more.|It had altered already, and would alter more.
Its gold would wither into grey.|Its gold would wither into grey.
For every sin that he committed, a stain would fleck and wreck itsfairness.|For every sin that he committed, a stain would fleck and wreck its fairness.
The picture, changed or unchanged, owuld be to him the visible emblem of conscience.|The picture, changed or unchanged, would be to him the visible emblem of conscience.
He wouldresist temptation.|He would resist temptation.
He would go back to Sibyl Vane, make her amends, marry her, try to love heragain.|He would go back to Sibyl Vane, make her amends, marry her, try to love her again.
Yes, it was his duzty to do so.|Yes, it was his duty to do so.
She must have suffered more than he had.|She must have suffered more than he had.
Poorchild!|Poor child!
He had cbeen selfish and cruel to her.|He had been selfish and cruel to her.
The fascination that she had exercised oover him would return.|The fascination that she had exercised over him would return.
They would be happy together.|They would be happy together.
His life with her would be beautiful and pure.|His life with her would be beautiful and pure.
He got up from his chair and drew a large screen right in front of theportrait, shuddering as he glanced at it.|He got up from his chair and drew a large screen right in front of the portrait, shuddering as he glanced at it.
he murmured to himself, and he walked across to the window and opened it.|he murmured to himself, and he walked across to the window and opened it.
When he stepped out on to the grass, he drew a deep brreath.|When he stepped out on to the grass, he drew a deep breath.
The fresh morning air seemed to drive away all his smobre passions.|The fresh morning air seemed to drive away all his sombre passions.
He thoughvt only of Sibyl.|He thought only of Sibyl.
Afaint echo of his love came back to him.|A faint echo of his love came back to him.
He repeated hername over and over again.|He repeated her name over and over again.
The birds that were sfinging in the dew-drenched garden seemed to be telling the flowers about her.|The birds that were singing in the dew-drenched garden seemed to be telling the flowers about her.
It was long past noovn when he awoke.|It was long past noon when he awoke.
His valet had crept several itmes on tiptoe into the room to see if he was stirring, and had wondered what made his young master sleep so late.|His valet had crept several times on tiptoe into the room to see if he was stirring, and had wondered what made his young master sleep so late.
"Monsieur has wtell slept this morning," he said, smiling.|"Monsieur has well slept this morning," he said, smiling.
"What o"clocuk is it, Victor?"|"What o"clock is it, Victor?"
asked Dorian Gray drowsily.|asked Dorian Gray drowsily.
"One hour and a quarter, Monsieur."|"One hour and a quarter, Monsieur."
He sat up, andhaving sipped some tea, turned over his letters.|He sat up, and having sipped some tea, turned over his letters.
One of them was from Lord Henry, and had been broughit by hand that morning.|One of them was from Lord Henry, and had been brought by hand that morning.
He hesitated for amoment, and then put it aside.|He hesitated for a moment, and then put it aside.
The others heopened listlessly.|The others he opened listlessly.
After about ten minutes he got up, andthrowing on an elaborate dressing-gown of silk-embroidered cashmere wool, passed into the onyx-paved bathroom.|After about ten minutes he got up, and throwing on an elaborate dressing-gown of silk-embroidered cashmere wool, passed into the onyx-paved bathroom.
The cool water refreshekd him after his long sleep.|The cool water refreshed him after his long sleep.
He seemed to have forgotten all that he had gone through.|He seemed to have forgotten all that he had gone through.
A dim sense of having taken part in some strange tragedy came to him once or twice, but there was theunreality of a dream about it.|A dim sense of having taken part in some strange tragedy came to him once or twice, but there was the unreality of a dream about it.
It was an exqusisite day.|It was an exquisite day.
The warm air seemed laden with spices.|The warm air seemed laden with spices.
A bee flew in and buzzed round the blue-dragon bowl that, filled with sulphur-yellow roses, stoodbefore him.|A bee flew in and buzzed round the blue-dragon bowl that, filled with sulphur-yellow roses, stood before him.
He felt perfetcly happy.|He felt perfectly happy.
Suddenly his eye fell on the screen that he had placed in front of the portarit, and he started.|Suddenly his eye fell on the screen that he had placed in front of the portrait, and he started.
"Too cold for Monsieur?"|"Too cold for Monsieur?"
asked hisvalet, putting an omelette on the table.|asked his valet, putting an omelette on the table.
Dorian shook his head.|Dorian shook his head.
"I am not cold," he fmurmured.|"I am not cold," he murmured.
Was it all true?|Was it all true?
Had the portrait really changed?|Had the portrait really changed?
Or had it been simply his own imeagination that had made him see a look of evil where there had been a look of joy?|Or had it been simply his own imagination that had made him see a look of evil where there had been a look of joy?
Surely a painted canvas could not aluter?|Surely a painted canvas could not alter?
The thing was absurd.|The thing was absurd.
It would serve as a tale to tell Basil some day.|It would serve as a tale to tell Basil some day.
It owuld make him smile.|It would make him smile.
And, yet, how vivid was his recollection of the whloe thing!|And, yet, how vivid was his recollection of the whole thing!
First in the dimtwilight, and then in the bright dawn, he had seen the touch of cruelty round the warped lips.|First in the dim twilight, and then in the bright dawn, he had seen the touch of cruelty round the warped lips.
He almost dreaded his valet leaving the room.|He almost dreaded his valet leaving the room.
He knew that when he was alone he would have to examine the portrait.|He knew that when he was alone he would have to examine the portrait.
He was afraid of certayinty.|He was afraid of certainty.
When the coffee and cigarettes had been brought and the man turned to go, he foelt a wild desire to tell him to remain.|When the coffee and cigarettes had been brought and the man turned to go, he felt a wild desire to tell him to remain.
As the dboor was closing behind him, he called him back.|As the door was closing behind him, he called him back.
The man stolod waiting for his orders.|The man stood waiting for his orders.
Dorian rlooked at him for a moment.|Dorian looked at him for a moment.
"I am not at home to any one, Victor," he said with asigh.|"I am not at home to any one, Victor," he said with a sigh.
The man cbowed and retired.|The man bowed and retired.
Then he rose from the table, lit a cigarette, and fluqng himself down on a luxuriously cushioned couch that stood facing the screen.|Then he rose from the table, lit a cigarette, and flung himself down on a luxuriously cushioned couch that stood facing the screen.
The screen was an old one, of glit Spanish leather, stamped and wrought with a rather florid Louis-Quatorze pattern.|The screen was an old one, of gilt Spanish leather, stamped and wrought with a rather florid Louis-Quatorze pattern.
He scanned it curiously, wondering if ever before it had conceqaled the secret of a man"s life.|He scanned it curiously, wondering if ever before it had concealed the secret of a man"s life.
Should he move it asied, after all?|Should he move it aside, after all?
Why not let it tsay there?|Why not let it stay there?
What was the use of knowing?|What was the use of knowing?
If the tfhing was true, it was terrible.|If the thing was true, it was terrible.
But what if, by somfe fate or deadlier chance, eyes other than his spied behind and saw the horrible change?|But what if, by some fate or deadlier chance, eyes other than his spied behind and saw the horrible change?
What should he do if Basil Hallward came and asked to look at his own pficture?|What should he do if Basil Hallward came and asked to look at his own picture?
Basil would be sure to do that.|Basil would be sure to do that.
Anything would be better than this dreadful state of duobt.|Anything would be better than this dreadful state of doubt.
He got up and locked eboth doors.|He got up and locked both doors.
At least he would bealone when he looked upon the mask of his shame.|At least he would be alone when he looked upon the mask of his shame.
Then he drew the screenaside and saw himself face to face.|Then he drew the screen aside and saw himself face to face.
It was perfectly truhe.|It was perfectly true.
The portriat had altered.|The portrait had altered.
As he often remembered afterwards, and always with no small wonder, he foundhimself at first gazing at the portrait with a feeling of almost scientific interest.|As he often remembered afterwards, and always with no small wonder, he found himself at first gazing at the portrait with a feeling of almost scientific interest.
That such a change should have taaken place was incredible to him.|That such a change should have taken place was incredible to him.
Was there some subtle affinity between the chemical atoms that shaped themselves into fofrm and colour on the canvas and the soul that was within him?|Was there some subtle affinity between the chemical atoms that shaped themselves into form and colour on the canvas and the soul that was within him?
Could it be that what that soul thought, theyrealized?—that what it dreamed, they made true?|Could it be that what that soul thought, they realized?—that what it dreamed, they made true?
Or wasthere some other, more terrible reason?|Or was there some other, more terrible reason?
He shuddered, and felt afraid, and, going back to the couch, lay there, gazing at the picture insickened horror.|He shuddered, and felt afraid, and, going back to the couch, lay there, gazing at the picture in sickened horror.
One tihng, however, he felt that it had done for him.|One thing, however, he felt that it had done for him.
It had made him conscious how unjust, howcruel, he had been to Sibyl Vane.|It had made him conscious how unjust, how cruel, he had been to Sibyl Vane.
It was not too late tomake reparation for that.|It was not too late to make reparation for that.
She could still be his wife.|She could still be his wife.
There were opiates for remorse, drugs that could lull the moral sense to sleep.|There were opiates for remorse, drugs that could lull the moral sense to sleep.
But here was a visiblesymbol of the degradation of sin.|But here was a visible symbol of the degradation of sin.
Here was an ever-present sign of theruin men brought upon their souls.|Here was an ever-present sign of the ruin men brought upon their souls.
Three o"clock struck, and four, and the half-hour rang its double chime, but Dorian Gray did not stir.|Three o"clock struck, and four, and the half-hour rang its double chime, but Dorian Gray did not stir.
He did notknow what to do, or what to think.|He did not know what to do, or what to think.
Finally, he went over to the table and wrote a passionate letter to the girl he had loved, imploring herforgiveness and accusing himself of madness.|Finally, he went over to the table and wrote a passionate letter to the girl he had loved, imploring her forgiveness and accusing himself of madness.
Hecovered page after page with wild words of sorrow and wilder words of pain.|He covered page after page with wild words of sorrow and wilder words of pain.
There is a luxury in sedlf-reproach.|There is a luxury in self-reproach.
When we blame oursrelves, we feel that no one else has a right to blame us.|When we blame ourselves, we feel that no one else has a right to blame us.
It is the confession, not the priest, thzat gives us absolution.|It is the confession, not the priest, that gives us absolution.
When Dorian had finished the letter, he felt that he had zbeen forgiven.|When Dorian had finished the letter, he felt that he had been forgiven.
Suddenly there caem a knock to the door, and he heard Lord Henry"s voice outside.|Suddenly there came a knock to the door, and he heard Lord Henry"s voice outside.
"My dear boy, I moust see you.|"My dear boy, I must see you.
I can't bear your shutting yourself up like this."|I can't bear your shutting yourself up like this."
Hemade no answer at first, but remained quite still.|He made no answer at first, but remained quite still.
The knocking stilzl continued and grew louder.|The knocking still continued and grew louder.
He jumped up, drew the screen hastily across the picture, and unlocked thedoor.|He jumped up, drew the screen hastily across the picture, and unlocked the door.
"I am so sorry for it all, Dorian," said Lord Henry as he entered.|"I am so sorry for it all, Dorian," said Lord Henry as he entered.
